1980,1
1980,2
1980,3
1980,4
1980,5
1980,6
1980,7
1980,8
1980,9
1980,10
1980,11
1980,12
1980,13
1980,14
1980,15
1980,16
1980,17
1980,18
1980,19
1980,20
1980,21
1980,22
1980,23
1980,24
1980,25
1980,26
1981,1
1981,2
1981,3
1981,4
1981,5
1981,6
1981,7
1981,8
1981,9
1981,10
1981,11
1981,12
1981,13
1981,14
1981,15
1981,16
1981,17
1981,18
1981,19
1981,20
1981,21
1981,22
1981,23
1981,24
1981,25
1981,26
1982,1
1982,2
1982,3
1982,4
1982,5
1982,6
1982,7
1982,8
1982,9
1982,10
1982,11
1982,12
1982,13
1982,14
1982,15
1982,16
1982,17
1982,18
1982,19
1982,20
1982,21
1982,22
1982,23
1982,24
1982,25
1982,26
1983,1
1983,2
1983,3
1983,4
1983,5
1983,6
1983,7
1983,8
1983,9
1983,10
1983,11
1983,12
1983,13
1983,14
1983,15
1983,16
1983,17
1983,18
1983,19
1983,20
1983,21
1983,22
1983,23
1983,24
1983,25
1983,26
1984,1
1984,2
1984,3
1984,4
1984,5
1984,6
1984,7
1984,8
1984,9
1984,10
1984,11
1984,12
1984,13
1984,14
1984,15
1984,16
1984,17
1984,18
1984,19
1984,20
1984,21
1984,22
1984,23
1984,24
1984,25
1984,26
1985,1
1985,2
1985,3
1985,4
1985,5
1985,6
1985,7
1985,8
1985,9
1985,10
1985,11
1985,12
1985,13
1985,14
1985,15
1985,16
1985,17
1985,18
1985,19
1985,20
1985,21
1985,22
1985,23
1985,24
1985,25
1985,26
1986,1
1986,2
1986,3
1986,4
1986,5
1986,6
1986,7
1986,8
1986,9
1986,10
1986,11
1986,12
1986,13
1986,14
1986,15
1986,16
1986,17
1986,18
1986,19
1986,20
1986,21
1986,22
1986,23
1986,24
1986,25
1986,26
1987,1
1987,2
1987,3
1987,4
1987,5
1987,6
1987,7
1987,8
1987,9
1987,10
1987,11
1987,12
1987,13
1987,14
1987,15
1987,16
1987,17
1987,18
1987,19
1987,20
1987,21
1987,22
1987,23
1987,24
1987,25
1987,26
1988,1
1988,2
1988,3
1988,4
1988,5
1988,6
1988,7
1988,8
1988,9
1988,10
1988,11
1988,12
1988,13
1988,14
1988,15
1988,16
1988,17
1988,18
1988,19
1988,20
1988,21
1988,22
1988,23
1988,24
1988,25
1988,26
1989,1
1989,2
1989,3
1989,4
1989,5
1989,6
1989,7
1989,8
1989,9
1989,10
1989,11
1989,12
1989,13
1989,14
1989,15
1989,16
1989,17
1989,18
1989,19
1989,20
1989,21
1989,22
1989,23
1989,24
1989,25
1989,26
1990,1
1990,2
1990,3
1990,4
1990,5
1990,6
1990,7
1990,8
1990,9
1990,10
1990,11
1990,12
1990,13
1990,14
1990,15
1990,16
1990,17
1990,18
1990,19
1990,20
1990,21
1990,22
1990,23
1990,24
1990,25
1990,26
1991,1
1991,2
1991,3
1991,4
1991,5
1991,6
1991,7
1991,8
1991,9
1991,10
1991,11
1991,12
1991,13
1991,14
1991,15
1991,16
1991,17
1991,18
1991,19
1991,20
1991,21
1991,22
1991,23
1991,24
1991,25
1991,26
1992,1
1992,2
1992,3
1992,4
1992,5
1992,6
1992,7
1992,8
1992,9
1992,10
1992,11
1992,12
1992,13
1992,14
1992,15
1992,16
1992,17
1992,18
1992,19
1992,20
1992,21
1992,22
1992,23
1992,24
1992,25
1992,26
1993,1
1993,2
1993,3
1993,4
1993,5
1993,6
1993,7
1993,8
1993,9
1993,10
1993,11
1993,12
1993,13
1993,14
1993,15
1993,16
1993,17
1993,18
1993,19
1993,20
1993,21
1993,22
1993,23
1993,24
1993,25
1993,26
1994,1
1994,2
1994,3
1994,4
